fact_id,brand,fact_type,product,client_safe_text,risk_level,freshness_status,valid_from,valid_until,bot_template_required,usage_mode,refresh_before_launch
fact:v3:unpk:academic_year_2026_27_start_by_location_online:dfd01fcc6e,unpk,course_parameter,academic_year_2026_27,"УНПК: учебный год 2026/27, онлайн — 19-20 сентября 2026.",low,document_verified,,2027-08-31,False,manager_review_required,False
fact:v3:unpk:academic_year_2026_27_start_by_location_patsayeva:22eaf98d78,unpk,course_parameter,academic_year_2026_27,УНПК: учебный год 2026/27 — 26-27 сентября 2026.,low,document_verified,,2027-08-31,False,manager_review_required,False
fact:v3:unpk:academic_year_2026_27_total_lessons:1b5921ba8a,unpk,course_parameter,academic_year_2026_27,"УНПК: учебный год 2026/27, количество занятий за год — 35 занятий.",low,document_verified,,2027-08-31,True,manager_review_required,False
fact:v3:unpk:kb_v6_6_client_safe_facts_2026_06_08_schedule_level_split_parallel_groups_client_safe_text:d79c9dba9d,unpk,course_parameter,kb_v6_6_client_safe_facts_2026_06_08,"УНПК МФТИ: если по расписанию написано «уточняется», это потому что группы делятся по уровню знаний. Возможно, предложим другую группу; постараемся сохранить удобное время, потому что групп в параллели много.",low,document_verified,,2026-12-31,False,manager_review_required,False
fact:v3:unpk:kb_v6_6_client_safe_facts_2026_06_08_study_pause_flexible_schedule_personal_client_safe_text:8a6db04cda,unpk,course_parameter,kb_v6_6_client_safe_facts_2026_06_08,УНПК МФТИ: при личных обстоятельствах можно заморозить обучение или подобрать гибкий график.,low,document_verified,,2026-12-31,False,manager_review_required,False
fact:v3:unpk:payment_options_available_schedules_1_monthly_discount_extra:03546dd049,unpk,course_parameter,installment,УНПК: при помесячной оплате дополнительная скидка не применяется.,low,document_verified,,2027-08-31,False,manager_review_required,False
fact:v3:unpk:payment_options_available_schedules_2_semester_discount_extra:b7e1eae4cd,unpk,course_parameter,installment,УНПК: при оплате за семестр действует дополнительная скидка 10%.,low,document_verified,,2027-08-31,False,manager_review_required,False
fact:v3:unpk:payment_options_available_schedules_3_year_discount_extra:b79113ca97,unpk,course_parameter,installment,УНПК: при оплате за год действует дополнительная скидка 14%.,low,document_verified,,2027-08-31,False,manager_review_required,False
fact:v3:unpk:r4_1_owner_2026_06_12_unpk_schedule_timezone_msk:286b7b3a34,unpk,course_parameter,regular_courses_2026_27,"Время всех занятий указано по московскому времени (МСК) — и онлайн, и очных.",low,document_verified,,2026-12-31,False,answer_source,False
fact:v3:unpk:tg_unpk_verified_2026_05_21_client_facts_blind_children_programs_client_safe_text:cfc766a8cc,unpk,course_parameter,tg_unpk_verified_2026_05_21,Специализированных программ для незрячих детей сейчас нет.,low,document_verified,,2026-12-31,False,manager_review_required,False
fact:v3:unpk:tg_unpk_verified_2026_05_21_client_facts_regular_courses_schedule_publication_client_safe_text:b61250a16b,unpk,course_parameter,tg_unpk_verified_2026_05_21,"По курсам 2026/27 есть опубликованные группы с днями и временем; конкретный вариант зависит от класса, предмета, формата и площадки.",low,document_verified,,2026-12-31,False,manager_review_required,False
fact:v3:unpk:owner_2026_08_13_unpk_discount_mipt_employee:002dadd96c,unpk,discount,regular_courses_2026_27,УНПК МФТИ: скидка 10% для сотрудников МФТИ.,low,document_verified,2026-08-13,2027-05-31,False,answer_source,True
fact:v3:unpk:owner_2026_08_13_unpk_discount_multichild:bc09b0700e,unpk,discount,regular_courses_2026_27,"УНПК МФТИ: скидка 10%, если в семье занимаются несколько детей.",low,document_verified,2026-08-13,2027-05-31,False,answer_source,True
fact:v3:unpk:owner_2026_08_13_unpk_discount_second_subject:17beda6ce9,unpk,discount,regular_courses_2026_27,УНПК МФТИ: скидка 20% на второй и последующие предметы при оплате семестра или года.,low,document_verified,2026-08-13,2027-05-31,False,answer_source,True
fact:v3:unpk:owner_2026_08_13_unpk_referral:608d6816d5,unpk,discount,regular_courses_2026_27,"УНПК МФТИ: по реферальной программе выплачивается 5 000 руб. при условии, что новый ученик пришёл по рекомендации; оформление выплаты проводит менеджер.",low,document_verified,2026-08-13,2027-05-31,False,answer_source,True
fact:v3:unpk:bot_policy_approved_phrases_theme_11_contract_unpk:4c6de35a22,unpk,documents,theme_11_contract,"Договор-оферта придёт на почту вместе с квитанцией после записи; оплата означает согласие. Подскажите, пожалуйста, email для отправки.",medium,document_verified,,2026-12-31,False,answer_source,False
fact:v3:unpk:bot_policy_approved_phrases_theme_12_certificate_unpk:f4316feaf5,unpk,documents,theme_12_certificate,"Менеджер подготовит справку и пришлёт в течение 10 дней, постараемся раньше.",medium,document_verified,,2026-12-31,False,answer_source,False
fact:v3:unpk:certificates_types_course_attendance_form:f6e6bbf987,unpk,documents,certificates,УНПК: справки и документы — Свободная форма.,medium,document_verified,,2026-12-31,True,answer_source,False
fact:v3:unpk:licenses_client_safe_summary:5e168a5e56,unpk,documents,licenses,УНПК: у учебного центра есть лицензия на образовательную деятельность.,medium,document_verified,,2026-12-31,False,answer_source,False
fact:v3:unpk:processes_2026_06_10_unpk_contract_documents:1c2e228318,unpk,documents,customer_processes_2026_06_10,"Договор идёт через договор-оферту: оплата означает согласие с условиями. Отдельный подписанный договор обычно не нужен, кроме отдельных случаев вроде маткапитала.",medium,document_verified,,2026-12-31,False,answer_source,False
fact:v3:unpk:tg_unpk_verified_2026_05_21_client_facts_attendance_certificate_client_safe_text:bdc48e2935,unpk,documents,certificates,Справку об очном обучении можно подготовить на бланке организации по запросу.,medium,document_verified,,2026-12-31,False,answer_source,False
fact:v3:unpk:tg_unpk_verified_2026_05_21_client_facts_documents_office_client_safe_text:7f8ca236bc,unpk,documents,tg_unpk_verified_2026_05_21,"Офис приёма документов, в том числе по маткапиталу: Долгопрудный, ул. Первомайская, д. 3, 4 этаж, каб. 401.",medium,document_verified,,2026-12-31,False,answer_source,False
